	SMILES
644	CC1(C)[C@H]2CC(=O)O[C@@H]21
645	CC1C2C(=O)CC(O)C12
646	C[C@@H]1[C@H]2C(=O)C[C@H](O)[C@@H]12
647	C[C@@H]1[C@H]2C(=O)CC(O)[C@@H]12
648	CC(=O)C1=CCCC1O
649	CC(=O)C1=CCC[C@@H]1O
650	CC(=O)C1=CCC[C@H]1O
651	O=CC1CC2(COC2)C1
652	CCC1=CC=C(OC)O1
653	CC1(OC=O)C=CCC1
654	COC1=COC(C)=C1C
655	CC(=O)C1=CCC(O)C1
656	O=CC1CC12CCOC2
657	CCOCC1=COC=C1
658	O=CCCC(=O)C1CC1
659	CC12C=CC(O1)C(O)C2
660	C[C@@H]1CCC(=O)C1C=O
661	CC1=CC(CO)=C(C)O1
662	CC1=CCC(O)CC1=O
663	CC1OC12CCCC2=O
664	CC1=C(CO)C(=O)CC1
665	O=C1CC2CCC1(O)C2
666	O=C1C[C@@H]2CC[C@@]1(O)C2
667	O=C1OCC12CCCC2
668	C1=CC2(CC1)OCCO2
669	COC(C)C1=CC=CO1
670	O=C1COC12CCCC2
671	O=CC1CCC2OC2C1
672	O=C[C@H]1CCC2OC2C1
673	O=C[C@@H]1CCC2OC2C1
674	O=CC1CC[C@H]2OC2C1
675	CC1=CC(C)OC(=O)C1
676	CC1=C[C@H](C)OC(=O)C1
677	CC1=C[C@@H](C)OC(=O)C1
678	CC1=CC(=O)CCC1O
679	CC1=CC(=O)CC[C@H]1O
680	CC1=CC(=O)CC[C@@H]1O
681	C1=CC2(CC1)COCO2
682	CC1(C)C(=O)C=CC1O
683	CC1(C)C(=O)C=C[C@@H]1O
684	CC1(C)C(=O)C=C[C@H]1O
685	CC1=CC(=O)CC(O)C1
686	CC1=CC(=O)C[C@H](O)C1
687	O=C1C2CCC1COC2
688	O=C1C2CC[C@@H]1COC2
689	O=C1CC2CCC1OC2
690	CCC(=O)C(=O)C1CC1
691	O=C1CC(O)C2CCC12
692	O=C1C[C@H](O)[C@H]2CC[C@@H]12
693	CC1(C)C(=O)CCC1=O
694	CC(=O)C1(O)C=CCC1
695	CC1(C=O)CCC(=O)C1
696	C[C@@]1(C=O)CCC(=O)C1
697	CCC(O)C1=CC=CO1
698	CC[C@@H](O)C1=CC=CO1
699	CC[C@H](O)C1=CC=CO1
700	O=C1CCC2(CC1)CO2
701	CCC1CC(=O)C(=O)C1
702	O=C1CCC2(CCC2)O1
703	COC1CC(=O)C=C1C
704	CC1=C(CO)CCC1=O
705	CC1=C(C(C)O)OC=C1
706	CC1=C([C@H](C)O)OC=C1
707	CC1=C([C@@H](C)O)OC=C1
708	O=C1OC2CCCCC12
709	O=C1O[C@@H]2CCCC[C@H]12
710	O=C1O[C@H]2CCCC[C@@H]12
711	COCC1=CC(=O)CC1
712	OC1CC2C=CC1C2O
713	OC1[C@H]2C=C[C@H]1C[C@@H]2O
714	O[C@@H]1[C@@H]2C=C[C@H]1C[C@@H]2O
715	O[C@H]1[C@@H]2C=C[C@H]1C[C@@H]2O
716	CC1CC(=O)C(C)C1=O
717	O=C1CCCC2CC2O1
718	C1OC1C1CC2OC2C1
719	C[C@@H]1OC(=O)[C@H]2C[C@@]12C
720	O=CC(=O)C1CCCC1
721	O=C1/C=C\CCOCC1
722	O=CC1=CCC(O)CC1
723	CCC1OCC=CC1=O
724	CC1COC2CC(=O)C12
725	CCC1=CC(=O)OCC1
726	CC1C=CC(C)C(=O)O1
727	C[C@@H]1C=C[C@H](C)C(=O)O1
728	CCC(O)C1=COC=C1
729	CC[C@H](O)C1=COC=C1
730	CC[C@@H](O)C1=COC=C1
731	CC1CCC=CC(=O)O1
732	C[C@@H]1CCC=CC(=O)O1
733	OCC1C=CC2OC2C1
734	CC1(CO)CC=CC1=O
735	O=C1COC2CCCC12
736	O=C1CO[C@H]2CCC[C@@H]12
737	O=C1CO[C@@H]2CCC[C@H]12
738	O=C1OCCC12CCC2
739	O=C(OC1CC1)C1CC1
740	CC1CC2OC2C2OC12
741	O=C1CC2COCC1C2
742	COC1CC2C=CC1O2
743	O=C1OC2CCCC1C2
744	O=C1O[C@H]2CCC[C@@H]1C2
745	O=C1O[C@H]2CCCC1C2
746	O=C1O[C@@H]2CCC[C@H]1C2
747	O=C1OC2CCC[C@@H]1C2
748	O=C1O[C@@H]2CCC[C@@H]1C2
749	O=C1O[C@H]2CCC[C@H]1C2
750	O=C1O[C@@H]2CCCC1C2
751	CC(=O)C(=O)C1CC1C
752	C1CC2(CO2)CC12CO2
753	OC1[C@H]2CC[C@@H]1[C@@H]1O[C@@H]12
754	O=C1C=C(CCO)CC1
755	OCCCC1=COC=C1
756	COC1CC=CCC1=O
757	C1CC2OC2C2OC2C1
758	C1C[C@@H]2O[C@@H]2[C@@H]2O[C@@H]2C1
759	O=CCC1C=CC(O)C1
760	O=CCC1C=C[C@H](O)C1
761	O=CC[C@H]1C=C[C@@H](O)C1
762	CC1CC1C(C=O)C=O
763	CC1(O)CCC=CC1=O
764	C[C@@]1(O)CCC=CC1=O
765	COC1=C(C)C(C)=CO1
766	O=CC1CCC2(CO2)C1
767	CC1C=CC(=O)OCC1
768	C[C@H]1C=CC(=O)OCC1
769	O=COC1(C2CC2)CC1
770	O=CC1C2CCCOC12
771	O=CC1[C@H]2CCCO[C@@H]12
772	CC1=CC(=O)COC1C
773	C1OC2CC3CC1C2O3
774	O=C[C@H]1CC=C[C@H]1CO
775	COCCC1=COC=C1
776	CC1=CC(=O)OC1(C)C
777	CCC1=CCC(=O)C1O
778	O=C1CC2C(O)CCC12
779	O=C1C[C@H]2[C@@H](O)CC[C@@H]12
780	CC1=CC(=O)OCCC1
781	CC[C@@H]1[C@@H]2COC(=O)[C@H]12
782	CC[C@@H]1C2COC(=O)C21
783	CC[C@H]1[C@H]2COC(=O)[C@H]21
784	CC(C)OC1=CC=CO1
785	CC1CC2CC2OC1=O
786	CC1CC=CC(=O)C1O
787	C[C@H]1CC=CC(=O)[C@H]1O
788	COC1C(=O)CC=C1C
789	CC(=O)C1C2CCOC21
790	CC(=O)C1[C@H]2CCO[C@@H]12
791	CC(=O)C1C2OCC[C@@H]21
792	CC12COC(C=O)(C1)C2
793	CCC1=C(CO)C=CO1
794	C[C@H]1CO[C@@H]2C(=O)C[C@@H]21
795	C[C@@H]1CO[C@@H]2C(=O)C[C@H]12
796	CC12COCC1C(=O)C2
797	C[C@@]12COC[C@@H]1C(=O)C2
798	CC1(C)CC(=O)C2OC21
799	CC1(C)CC(=O)[C@@H]2O[C@@H]21
800	CC1(C)CC(=O)[C@H]2O[C@H]21
801	CC1(C)CC(=O)[C@H]2O[C@@H]21
802	CC1(C)CC(=O)[C@@H]2O[C@H]21
803	CC1=CC(O)C(C)C1=O
804	CC1=C[C@@H](O)[C@@H](C)C1=O
805	O=C1C=CC(CO)CC1
806	O=C1C=C[C@H](CO)CC1
807	O=C1C=C[C@@H](CO)CC1
808	C1C2OCC(O2)C2CC12
809	CC1=CC(C)=C(CO)O1
810	CC(=O)C1=CCOCC1
811	CC1=CC(=O)C(C)OC1
812	OC1CCC2C=CC1O2
813	O[C@H]1CC[C@@H]2C=C[C@H]1O2
814	CCC1C=CCOC1=O
815	OCC1CC2C=CC1O2
816	OC[C@@H]1C[C@H]2C=C[C@@H]1O2
817	OC[C@@H]1C[C@@H]2C=C[C@H]1O2
818	OC[C@@H]1C[C@@H]2C=C[C@@H]1O2
819	OC[C@@H]1C[C@H]2C=C[C@H]1O2
820	OC[C@H]1C[C@H]2C=C[C@@H]1O2
821	OC[C@H]1C[C@@H]2C=C[C@@H]1O2
822	OCC1C[C@@H]2C=C[C@H]1O2
823	OC[C@H]1C[C@H]2C=C[C@H]1O2
824	O=CC1(C=O)CCCC1
825	CCC1(O)C=CC(=O)C1
826	CC1=C(C)C(=O)C(O)C1
827	CC1=C(C)C(=O)[C@@H](O)C1
828	CC1=C(C)C(=O)[C@H](O)C1
829	CCC1=C(C)COC1=O
830	C1OC1C1CCC2OC21
831	CC1=C(CCO)C=CO1
832	CCC1=CC(=O)OC1C
833	O=C1CC2CCC(C1)O2
834	O=C1C[C@H]2CC[C@@H](C1)O2
835	CC1=CCOC(C=O)C1
836	CC1=CCO[C@@H](C=O)C1
837	CC1=CCO[C@H](C=O)C1
838	CC(=O)C1=C(C)COC1
839	COC1CCC=CC1=O
840	CC[C@H]1C[C@@H]1C(=O)C=O
841	C[C@]12OCC[C@H]1CC2=O
842	C1CC2(C1)OCC1OC12
843	CC(=O)C1(C)C=CCO1
844	CC(=O)CC1CCC1=O
845	O=COC1CC=CCC1
846	COC(=O)C1=CCCC1
847	CC(=O)C1(C)CC(=O)C1
848	OC1C2CC3OC1C3C2
849	O[C@@H]1[C@@H]2C[C@@H]3[C@H]1O[C@@H]3C2
850	O[C@H]1[C@H]2C[C@H]3[C@@H]1O[C@H]3C2
851	O=C1CCCC2CC12O
852	C1=CCC2OCOC2C1
853	O=C1CCCCC(=O)C1
854	CC(C=O)C(=O)C1CC1
855	O=C1CC2CCCC2O1
856	O=C1C[C@@H]2CCC[C@@H]2O1
857	O=C1C[C@H]2CCC[C@@H]2O1
858	O=C1C[C@H]2CCC[C@H]2O1
859	O=C1CC2CCC[C@@H]2O1
860	O=C1C[C@@H]2CCC[C@H]2O1
861	CCCC1=CC(O)=CO1
862	OC1C2CC3C1C3C2O
863	O[C@@H]1C2C3CC1[C@@H](O)C32
864	O[C@@H]1C2CC3[C@H]1[C@H]3[C@H]2O
865	O[C@@H]1C2CC3[C@H]1[C@H]3[C@@H]2O
866	O[C@H]1C2CC3[C@H]1[C@H]3[C@H]2O
867	C1=CC2(CCCO2)OC1
868	CC1C=C(CO)C(=O)C1
869	CCC1=CC(C)OC1=O
870	CCC1=C[C@@H](C)OC1=O
871	CCC1CC=CC(=O)O1
872	CC[C@@H]1CC=CC(=O)O1
873	O=C1CCOC2(CC2)C1
874	O=C(C1CC1)C1CCO1
875	CC1CC(=O)CC(=O)C1
876	O=C1CC2CCOCC12
877	CC1=C(C)C(CO)=CO1
878	CC1(CC=O)CC(=O)C1
879	CC1C2C=CC(O2)C1O
880	O=CCC1(CC=O)CC1
881	CC(=O)CC1C=CCO1
882	CC(=O)C[C@@H]1C=CCO1
883	OC12C=CC(O)(CC1)C2
884	OC1C=CC2(CC2)C1O
885	O[C@H]1C=CC2(CC2)[C@H]1O
886	CC1=CC(=O)[C@@H](O)[C@H]1C
887	CC1=CC(=O)[C@@H](O)[C@@H]1C
888	CC(O)C1=CC(=O)CC1
889	C[C@@H](O)C1=CC(=O)CC1
890	C[C@H](O)C1=CC(=O)CC1
891	C[C@@H]1[C@@H]2C(=O)OC[C@]12C
892	C[C@H]1[C@@H]2C(=O)OC[C@]12C
893	O=C1COC2(CCC2)C1
894	O=C1OCCCC12CC2
895	COC(=O)C1C=CCC1
896	COC(=O)[C@@H]1C=CCC1
897	COC(=O)[C@H]1C=CCC1
898	C[C@]12CCC[C@H]1C(=O)O2
899	CC(C)C1=CC(O)=CO1
900	COC1C=CCCC1=O
901	CCOC1=COC(C)=C1
902	O=C1CC=C(CO)CC1
903	COC1OC2C=CC1C2
904	O=CC1CCC2CC1O2
905	CCOCC1=CC=CO1
906	O=C1CCCC=C1CO
907	CCC1=CC(O)CC1=O
908	CCC1=C[C@H](O)CC1=O
909	CCC1=C[C@@H](O)CC1=O
910	CCC1C=CC(=O)OC1
911	O=COC1C=CCCC1
912	O=CC1CCC(C=O)C1
913	O=C[C@@H]1CC[C@H](C=O)C1
914	O=C[C@H]1CC[C@H](C=O)C1
915	CC1=CC(C)COC1=O
916	CC1=C[C@@H](C)COC1=O
917	CC1=C[C@H](C)COC1=O
