	SMILES
621	C1CC(=O)[C@H]2C[C@@H]1CO2
622	C1CC2(C1O2)CC4CO4
623	COCC9C=CCC9=O
624	COC(=O)C12CC(C1)C2
625	C1C=CC2C1C(CO2)O
626	C8C(C8CC=O)CC=O
627	C8[C@@H]([C@@H]8CC=O)CC=O
628	CC8(CCC(=O)C8=O)C
629	CC1C=CC(C2C1O2)O
630	C[C@@H]1C=C[C@H]([C@H]2[C@@H]1O2)O
631	CC(=O)C7CC(C=C7)O
632	CC(=O)[C@H]4C[C@H](C=C4)O
633	CC(=O)[C@@H]6C[C@@H](C=C6)O
634	CC4=CC(=C(O4)C)OC
635	C4CC(=O)C(C=C4)CO
636	CC8CC(=O)CCC8=O
637	C[C@H]6CC(=O)CCC6=O
638	CC1CCC(=O)C2C1O2
639	C[C@@H]1CCC(=O)[C@H]2[C@@H]1O2
640	C[C@@H]1CCC(=O)[C@@H]2[C@H]1O2
641	C[C@H]1CCC(=O)[C@@H]2[C@H]1O2
642	C6CC(=O)C(=C6)CCO
643	CC1(C2C1OC(=O)C2)C
644	CC1([C@@H]2[C@@H]1OC(=O)C2)C
645	CC1C2C1C(=O)CC2O
646	C[C@H]1[C@H]2[C@@H]1C(=O)C[C@@H]2O
647	C[C@H]1[C@H]2[C@@H]1C(=O)CC2O
648	CC(=O)C6=CCCC6O
649	CC(=O)C9=CCC[C@@H]9O
650	CC(=O)C3=CCC[C@H]3O
651	C3C(CC39COC9)C=O
652	CCC3=CC=C(O3)OC
653	CC3(CCC=C3)OC=O
654	CC7=C(OC=C7OC)C
655	CC(=O)C8=CCC(C8)O
656	C9COCC91CC1C=O
657	CCOCC6=COC=C6
658	C6CC6C(=O)CCC=O
659	CC12CC(C(O1)C=C2)O
660	C[C@@H]5CCC(=O)C5C=O
661	CC9=CC(=C(O9)C)CO
662	CC9=CCC(CC9=O)O
663	CC1C2(O1)CCCC2=O
664	CC6=C(C(=O)CC6)CO
665	C1CC2(CC1CC2=O)O
666	C1C[C@]2(C[C@@H]1CC2=O)O
667	C1CCC2(C1)COC2=O
668	C1CC2(C=C1)OCCO2
669	CC(C4=CC=CO4)OC
670	C1CCC2(C1)C(=O)CO2
671	C1CC3C(O3)CC1C=O
672	C1CC8C(O8)C[C@H]1C=O
673	C1CC7C(O7)C[C@@H]1C=O
674	C1CC(CC2[C@@H]1O2)C=O
675	CC7C=C(CC(=O)O7)C
676	C[C@H]8C=C(CC(=O)O8)C
677	C[C@@H]2C=C(CC(=O)O2)C
678	CC2=CC(=O)CCC2O
679	CC9=CC(=O)CC[C@H]9O
680	CC9=CC(=O)CC[C@@H]9O
681	C1CC4(COCO4)C=C1
682	CC4(C(C=CC4=O)O)C
683	CC6([C@H](C=CC6=O)O)C
684	CC5([C@@H](C=CC5=O)O)C
685	CC5=CC(=O)CC(C5)O
686	CC7=CC(=O)C[C@@H](C7)O
687	C1CC2COCC1C2=O
688	C1CC2COC[C@@H]1C2=O
689	C1CC2C(=O)CC1CO2
690	CCC(=O)C(=O)C3CC3
691	C1CC2C1C(CC2=O)O
692	C1C[C@@H]2[C@H]1[C@H](CC2=O)O
693	CC6(C(=O)CCC6=O)C
694	CC(=O)C2(CCC=C2)O
695	CC8(CCC(=O)C8)C=O
696	C[C@]3(CCC(=O)C3)C=O
697	CCC(C5=CC=CO5)O
698	CC[C@H](C6=CC=CO6)O
699	CC[C@@H](C4=CC=CO4)O
700	C1CC2(CCC1=O)CO2
701	CCC2CC(=O)C(=O)C2
702	C1CC2(C1)CCC(=O)O2
703	CC2=CC(=O)CC2OC
704	CC3=C(CCC3=O)CO
705	CC2=C(OC=C2)C(C)O
706	CC5=C(OC=C5)[C@H](C)O
707	CC8=C(OC=C8)[C@@H](C)O
708	C1CCC2C(C1)C(=O)O2
709	C1CC[C@@H]2[C@H](C1)C(=O)O2
710	C1CC[C@H]2[C@@H](C1)C(=O)O2
711	COCC2=CC(=O)CC2
712	C1C2C=CC(C1O)C2O
713	C1[C@@H]2C=C[C@@H]([C@H]1O)C2O
714	C1[C@@H]2C=C[C@H]([C@H]1O)[C@H]2O
715	C1[C@@H]2C=C[C@H]([C@H]1O)[C@@H]2O
716	CC4CC(=O)C(C4=O)C
717	C1CC3CC3OC(=O)C1
718	C1C(CC2C1O2)C8CO8
719	C[C@H]1[C@@]9(C[C@@H]9C(=O)O1)C
720	C5CCC(C5)C(=O)C=O
721	C/3COCCC(=O)/C=C3
722	C8CC(=CCC8O)C=O
723	CCC7C(=O)C=CCO7
724	CC1COC2C1C(=O)C2
725	CCC4=CC(=O)OCC4
726	CC5C=CC(OC5=O)C
727	C[C@H]9C=C[C@H](OC9=O)C
728	CCC(C3=COC=C3)O
729	CC[C@@H](C4=COC=C4)O
730	CC[C@H](C9=COC=C9)O
731	CC4CCC=CC(=O)O4
732	C[C@@H]7CCC=CC(=O)O7
733	C1C(C=CC2C1O2)CO
734	CC5(CC=CC5=O)CO
735	C1CC2C(C1)OCC2=O
736	C1C[C@@H]2[C@H](C1)OCC2=O
737	C1C[C@H]2[C@@H](C1)OCC2=O
738	C1CC2(C1)CCOC2=O
739	C9CC9C(=O)OC6CC6
740	CC1CC7C(O7)C3C1O3
741	C1C2CC(=O)C1COC2
742	COC1CC2C=CC1O2
743	C1CC2CC(C1)OC2=O
744	C1C[C@@H]2C[C@H](C1)OC2=O
745	C1C[C@H]2CC(C1)C(=O)O2
746	C1C[C@H]2C[C@@H](C1)OC2=O
747	C1C[C@@H]2CC(C1)OC2=O
748	C1C[C@@H]2C[C@@H](C1)OC2=O
749	C1C[C@H]2C[C@H](C1)OC2=O
750	C1C[C@@H]2CC(C1)C(=O)O2
751	CC2CC2C(=O)C(=O)C
752	C1CC2(CC18CO8)CO2
753	C1C[C@H]2[C@@H]3[C@H]([C@@H]1C2O)O3
754	C5CC(=O)C=C5CCO
755	C5=COC=C5CCCO
756	COC6CC=CCC6=O
757	C1CC8C(O8)C3C(C1)O3
758	C1C[C@@H]7[C@@H](O7)[C@@H]3[C@H](C1)O3
759	C4C(C=CC4O)CC=O
760	C9[C@H](C=CC9CC=O)O
761	C3[C@H](C=C[C@H]3O)CC=O
762	CC2CC2C(C=O)C=O
763	CC7(CCC=CC7=O)O
764	C[C@]6(CCC=CC6=O)O
765	CC5=COC(=C5C)OC
766	C1CC2(CC1C=O)CO2
767	CC3CCOC(=O)C=C3
768	C[C@@H]6CCOC(=O)C=C6
769	C5CC5C6(CC6)OC=O
770	C1CC7C(C7OC1)C=O
771	C1C[C@H]4[C@H](C4C=O)OC1
772	CC2C(=CC(=O)CO2)C
773	C1C2CC3C(C1CO3)O2
774	C7C=C[C@H]([C@H]7C=O)CO
775	COCCC6=COC=C6
776	CC9=CC(=O)OC9(C)C
777	CCC6=CCC(=O)C6O
778	C1CC(C2C1C(=O)C2)O
779	C1C[C@@H]([C@H]2[C@@H]1C(=O)C2)O
780	CC5=CC(=O)OCCC5
781	CC[C@@H]1[C@H]2[C@@H]1C(=O)OC2
782	CC[C@@H]1C2C1C(=O)OC2
783	CC[C@H]1[C@@H]2[C@H]1C(=O)OC2
784	CC(C)OC3=CC=CO3
785	CC1CC4CC4OC1=O
786	CC7CC=CC(=O)C7O
787	C[C@H]5CC=CC(=O)[C@H]5O
788	CC4=CCC(=O)C4OC
789	CC(=O)C1C2C1OCC2
790	CC(=O)C1[C@@H]2[C@H]1OCC2
791	CC(=O)C1[C@@H]2C1OCC2
792	CC12CC(C1)(OC2)C=O
793	CCC6=C(C=CO6)CO
794	C[C@H]1CO[C@H]2[C@@H]1CC2=O
795	C[C@@H]1CO[C@H]2[C@@H]1CC2=O
796	CC12CC(=O)C1COC2
797	C[C@]12CC(=O)[C@H]1COC2
798	CC1(CC(=O)C2C1O2)C
799	CC1(CC(=O)[C@H]2[C@@H]1O2)C
800	CC1(CC(=O)[C@@H]2[C@H]1O2)C
801	CC1(CC(=O)[C@@H]2[C@@H]1O2)C
802	CC1(CC(=O)[C@H]2[C@H]1O2)C
803	CC2C(C=C(C2=O)C)O
804	C[C@@H]6[C@@H](C=C(C6=O)C)O
805	C3CC(=O)C=CC3CO
806	C5CC(=O)C=C[C@@H]5CO
807	C2CC(=O)C=C[C@H]2CO
808	C1C2C1C3COC(C2)O3
809	CC6=CC(=C(O6)CO)C
810	CC(=O)C3=CCOCC3
811	CC6C(=O)C=C(CO6)C
812	C1CC(C2C=CC1O2)O
813	C1C[C@@H]([C@H]2C=C[C@@H]1O2)O
814	CCC9C=CCOC9=O
815	C1C2C=CC(C1CO)O2
816	C1[C@H]2C=C[C@@H]([C@@H]1CO)O2
817	C1[C@@H]2C=C[C@H]([C@@H]1CO)O2
818	C1[C@@H]2C=C[C@@H]([C@@H]1CO)O2
819	C1[C@H]2C=C[C@H]([C@@H]1CO)O2
820	C1[C@H]2C=C[C@@H]([C@H]1CO)O2
821	C1[C@@H]2C=C[C@@H]([C@H]1CO)O2
822	C1[C@@H]2C=C[C@H](C1CO)O2
823	C1[C@H]2C=C[C@H]([C@H]1CO)O2
824	C7CCC(C7)(C=O)C=O
825	CCC5(CC(=O)C=C5)O
826	CC9=C(C(=O)C(C9)O)C
827	CC8=C(C(=O)[C@H](C8)O)C
828	CC2=C(C(=O)[C@@H](C2)O)C
829	CCC4=C(COC4=O)C
830	C1CC2C(C1C4CO4)O2
831	CC5=C(C=CO5)CCO
832	CCC6=CC(=O)OC6C
833	C1CC2CC(=O)CC1O2
834	C1C[C@H]2CC(=O)C[C@@H]1O2
835	CC4=CCOC(C4)C=O
836	CC8=CCO[C@H](C8)C=O
837	CC4=CCO[C@@H](C4)C=O
838	CC2=C(COC2)C(=O)C
839	COC9CCC=CC9=O
840	CC[C@H]6C[C@@H]6C(=O)C=O
841	C[C@@]12[C@@H](CCO1)CC2=O
842	C1CC2(C1)C7C(O7)CO2
843	CC(=O)C8(C=CCO8)C
844	CC(=O)CC2CCC2=O
845	C5CC(CC=C5)OC=O
846	COC(=O)C5=CCCC5
847	CC(=O)C5(CC(=O)C5)C
848	C1C2CC3C1C(C2O)O3
849	C1[C@@H]2C[C@@H]3[C@H]1[C@H]([C@@H]2O)O3
850	C1[C@H]2C[C@H]3[C@@H]1[C@@H]([C@H]2O)O3
851	C1CC4CC4(C(=O)C1)O
852	C1C=CCC2C1OCO2
853	C7CCC(=O)CC(=O)C7
854	CC(C=O)C(=O)C7CC7
855	C1CC7CC(=O)OC7C1
856	C1C[C@H]9CC(=O)O[C@H]9C1
857	C1C[C@@H]6CC(=O)O[C@H]6C1
858	C1C[C@@H]8CC(=O)O[C@@H]8C1
859	C1C[C@H]2C(C1)CC(=O)O2
860	C1C[C@H]9CC(=O)O[C@@H]9C1
861	CCCC4=CC(=CO4)O
862	C1C2C3C2C(C1C3O)O
863	C1C2[C@H](C3C1C3[C@H]2O)O
864	C1C2[C@H]3[C@H]2[C@@H](C1[C@@H]3O)O
865	C1C2[C@H]3[C@H]2[C@@H](C1[C@H]3O)O
866	C1C2[C@H]3[C@H]2[C@H](C1[C@@H]3O)O
867	C1CC9(C=CCO9)OC1
868	CC3CC(=O)C(=C3)CO
869	CCC2=CC(OC2=O)C
870	CCC5=C[C@H](OC5=O)C
871	CCC6CC=CC(=O)O6
872	CC[C@@H]9CC=CC(=O)O9
873	C1COC7(CC7)CC1=O
874	C5CC5C(=O)C8CCO8
875	CC6CC(=O)CC(=O)C6
876	C1COCC2C1CC2=O
877	CC3=C(OC=C3CO)C
878	CC7(CC(=O)C7)CC=O
879	CC1C2C=CC(C1O)O2
880	C5CC5(CC=O)CC=O
881	CC(=O)CC6C=CCO6
882	CC(=O)C[C@@H]9C=CCO9
883	C1CC2(CC1(C=C2)O)O
884	C2CC24C=CC(C4O)O
885	C7CC75C=C[C@@H]([C@@H]5O)O
886	C[C@@H]6[C@@H](C(=O)C=C6C)O
887	C[C@H]4[C@@H](C(=O)C=C4C)O
888	CC(C4=CC(=O)CC4)O
889	C[C@H](C6=CC(=O)CC6)O
890	C[C@@H](C5=CC(=O)CC5)O
891	C[C@@H]1[C@H]2[C@@]1(COC2=O)C
892	C[C@H]1[C@H]2[C@@]1(COC2=O)C
893	C1CC2(C1)CC(=O)CO2
894	C1CC6(CC6)C(=O)OC1
895	COC(=O)C2CCC=C2
896	COC(=O)[C@H]2CCC=C2
897	COC(=O)[C@@H]3CCC=C3
898	C[C@]12CCC[C@H]1C(=O)O2
899	CC(C)C3=CC(=CO3)O
900	COC2C=CCCC2=O
901	CCOC9=COC(=C9)C
902	C2CC(=CCC2=O)CO
903	COC1C2CC(O1)C=C2
904	C1CC(C2CC1O2)C=O
905	CCOCC2=CC=CO2
906	C3CC=C(C(=O)C3)CO
907	CCC4=CC(CC4=O)O
908	CCC8=C[C@@H](CC8=O)O
909	CCC2=C[C@H](CC2=O)O
910	CCC8COC(=O)C=C8
911	C8CC=CC(C8)OC=O
912	C9CC(CC9C=O)C=O
913	C4C[C@@H](C[C@@H]4C=O)C=O
914	C9C[C@@H](C[C@H]9C=O)C=O
915	CC6COC(=O)C(=C6)C
916	C[C@H]3COC(=O)C(=C3)C
917	C[C@@H]7COC(=O)C(=C7)C
